experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,239.5026619987486,0.9090988636016846,7326.0,1293.0,0.6488785769528229,0.9767981438515081,0.7236618531103095,0.6843468445346383,0.6993670657746198,0.6668599874382135,0.6185905106496534
BOOTSTRAP_CI,239.5026619987486,,,,"0.6489 [0.6257, 0.6759]","0.9768 [0.9691, 0.9853]","0.7237 [0.6986, 0.7509]","0.6843 [0.6573, 0.7122]","0.6994 [0.6715, 0.7255]","0.6669 [0.6231, 0.7101]",
