experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,269.7953640072999,0.8886541485786438,7326.0,1293.0,0.6310904872389791,0.9675174013921114,0.6877712300121404,0.6391731688888802,0.65914061051708,0.6980250562252973,0.6572634047544762
BOOTSTRAP_CI,269.7953640072999,,,,"0.6311 [0.6055, 0.6574]","0.9675 [0.9582, 0.9768]","0.6878 [0.6539, 0.7185]","0.6392 [0.6036, 0.6743]","0.6591 [0.6221, 0.6900]","0.6980 [0.6610, 0.7332]",
