experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,239.5026619987486,0.9033138751983643,7326.0,1293.0,0.645784996133024,0.9737045630317092,0.7090838569931497,0.6628233301135473,0.6808514744283395,0.6760743791368595,0.6123082162369038
BOOTSTRAP_CI,239.5026619987486,,,,"0.6458 [0.6226, 0.6713]","0.9737 [0.9652, 0.9822]","0.7091 [0.6826, 0.7354]","0.6628 [0.6322, 0.6957]","0.6809 [0.6511, 0.7092]","0.6761 [0.6360, 0.7193]",
