experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,269.7953640072999,0.8844500422477722,7326.0,1293.0,0.6187161639597835,0.9737045630317092,0.6816479259437495,0.6345406124200292,0.6523302120273344,0.6958055750700267,0.644984022689291
BOOTSTRAP_CI,269.7953640072999,,,,"0.6187 [0.5947, 0.6458]","0.9737 [0.9644, 0.9830]","0.6816 [0.6547, 0.7123]","0.6345 [0.5989, 0.6683]","0.6523 [0.6195, 0.6818]","0.6958 [0.6551, 0.7363]",
