experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,239.50266199874858,0.9228883028030396,7326.0,1293.0,0.6566125290023201,0.9706109822119103,0.7069642513260777,0.680772376378188,0.6911474330590919,0.6834696070708898,0.6277329298286443
BOOTSTRAP_CI,239.50266199874858,,,,"0.6566 [0.6334, 0.6837]","0.9706 [0.9613, 0.9783]","0.7070 [0.6745, 0.7386]","0.6808 [0.6496, 0.7125]","0.6911 [0.6606, 0.7202]","0.6835 [0.6408, 0.7295]",
