experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,239.5026619987486,0.8777097821235657,7326.0,1293.0,0.5916473317865429,0.9659706109822119,0.6454997631104058,0.6026218715631126,0.6183860953875955,0.7283880220016762,0.6834466394442147
BOOTSTRAP_CI,239.5026619987486,,,,"0.5916 [0.5661, 0.6195]","0.9660 [0.9559, 0.9753]","0.6455 [0.6105, 0.6792]","0.6026 [0.5676, 0.6402]","0.6184 [0.5809, 0.6509]","0.7284 [0.6902, 0.7702]",
