experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,212.61123338996555,0.868780767917633,7326.0,1293.0,0.5955143078112916,0.9621036349574633,0.6760749233378087,0.6103366242539885,0.6316839333215505,0.7441444528745788,0.6878017066964895
BOOTSTRAP_CI,212.61123338996555,,,,"0.5955 [0.5723, 0.6241]","0.9621 [0.9520, 0.9722]","0.6761 [0.6484, 0.7037]","0.6103 [0.5734, 0.6448]","0.6317 [0.5960, 0.6627]","0.7441 [0.7019, 0.7856]",
