experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,148.73521072935117,0.8904160857200623,7326.0,1293.0,0.6303170920340294,0.97138437741686,0.7008634218374757,0.6501121446393093,0.670589835560972,0.6896651731413466,0.636691344437826
BOOTSTRAP_CI,148.73521072935117,,,,"0.6303 [0.6048, 0.6559]","0.9714 [0.9629, 0.9799]","0.7009 [0.6743, 0.7287]","0.6501 [0.6171, 0.6845]","0.6706 [0.6402, 0.6999]","0.6897 [0.6510, 0.7305]",
