experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,239.5026619987486,0.8845909357070922,7326.0,1293.0,0.6264501160092807,0.9752513534416086,0.6826110874129522,0.636390184760058,0.6542598022046594,0.6868559346903359,0.6353791309172121
BOOTSTRAP_CI,239.5026619987486,,,,"0.6265 [0.6002, 0.6528]","0.9753 [0.9667, 0.9838]","0.6826 [0.6530, 0.7112]","0.6364 [0.5996, 0.6706]","0.6543 [0.6184, 0.6844]","0.6869 [0.6456, 0.7310]",
