experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,148.73521072935117,0.8807257652282715,7326.0,1293.0,0.6125290023201856,0.97138437741686,0.6874090423146837,0.6412232572762215,0.6586643719801728,0.7051901281092043,0.6506743399374103
BOOTSTRAP_CI,148.73521072935117,,,,"0.6125 [0.5878, 0.6396]","0.9714 [0.9629, 0.9799]","0.6874 [0.6616, 0.7152]","0.6412 [0.6072, 0.6744]","0.6587 [0.6273, 0.6876]","0.7052 [0.6651, 0.7467]",
