experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,269.7953640072999,0.9016711115837097,7326.0,1293.0,0.6519721577726219,0.9729311678267595,0.7030571239979925,0.6513886702590106,0.6722248348502796,0.6760743791368595,0.6105988512716849
BOOTSTRAP_CI,269.7953640072999,,,,"0.6520 [0.6265, 0.6790]","0.9729 [0.9637, 0.9822]","0.7031 [0.6738, 0.7341]","0.6514 [0.6137, 0.6904]","0.6722 [0.6352, 0.7049]","0.6761 [0.6323, 0.7209]",
