experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,212.61123338996555,0.9172202587127686,7326.0,1293.0,0.665893271461717,0.9775715390564579,0.7265820667431399,0.6824579474587285,0.7003496227226141,0.6492306113374526,0.5979725617745034
BOOTSTRAP_CI,212.61123338996555,,,,"0.6659 [0.6411, 0.6930]","0.9776 [0.9698, 0.9853]","0.7266 [0.6991, 0.7560]","0.6825 [0.6503, 0.7169]","0.7003 [0.6696, 0.7300]","0.6492 [0.6080, 0.6903]",
