experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,269.7953640072999,0.879727578163147,7326.0,1293.0,0.5993812838360402,0.9783449342614076,0.6718140311961922,0.6147607479675847,0.6349127473443118,0.7024429804318122,0.641065492613908
BOOTSTRAP_CI,269.7953640072999,,,,"0.5994 [0.5739, 0.6288]","0.9783 [0.9706, 0.9853]","0.6718 [0.6442, 0.7019]","0.6148 [0.5824, 0.6509]","0.6349 [0.6033, 0.6657]","0.7024 [0.6622, 0.7410]",
