experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,132.03517797162948,0.8820321559906006,7326.0,1293.0,0.6047950502706884,0.9698375870069605,0.6636417616294973,0.616994242667624,0.6332479678702427,0.7111965017047841,0.6536663832353441
BOOTSTRAP_CI,132.03517797162948,,,,"0.6048 [0.5785, 0.6311]","0.9698 [0.9613, 0.9791]","0.6636 [0.6331, 0.6940]","0.6170 [0.5831, 0.6522]","0.6332 [0.5995, 0.6637]","0.7112 [0.6732, 0.7514]",
