experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,269.7953640072999,0.8774460077285766,7326.0,1293.0,0.608662026295437,0.9737045630317092,0.6690083898149164,0.6090277825655139,0.6298015513834427,0.7029932687891663,0.6556834545568851
BOOTSTRAP_CI,269.7953640072999,,,,"0.6087 [0.5831, 0.6365]","0.9737 [0.9644, 0.9815]","0.6690 [0.6385, 0.6977]","0.6090 [0.5747, 0.6433]","0.6298 [0.5953, 0.6605]","0.7030 [0.6616, 0.7447]",
