experiment,best_alpha,best_cv_score,train_size,test_size,test_accuracy,test_accuracy_pm1,test_precision,test_recall,test_f1,test_rmse,test_rmse_raw
0,342.359795760758,0.8990226507186889,7326.0,1293.0,0.6473317865429234,0.974477958236659,0.7119798030496323,0.667144297602678,0.6835128719279575,0.6846002440837543,0.6268673181491009
BOOTSTRAP_CI,342.359795760758,,,,"0.6473 [0.6226, 0.6736]","0.9745 [0.9660, 0.9830]","0.7120 [0.6850, 0.7421]","0.6671 [0.6368, 0.6988]","0.6835 [0.6547, 0.7125]","0.6846 [0.6396, 0.7295]",
